order_id,user_id,status,created_at,returned_at,shipped_at,delivered_at,num_of_item
118806,94894,Returned,2023-12-13 00:04:00+00:00,2023-12-18 08:03:00+00:00,2023-12-13 02:16:00+00:00,2023-12-15 18:54:00+00:00,1
118814,94899,Returned,2023-08-31 15:48:00+00:00,2023-09-02 10:27:00+00:00,2023-09-01 12:53:00+00:00,2023-09-02 01:57:00+00:00,1
118892,94958,Returned,2022-04-29 00:02:00+00:00,2022-05-04 05:50:00+00:00,2022-04-29 11:40:00+00:00,2022-05-03 13:18:00+00:00,1
118914,94971,Returned,2021-12-11 15:44:00+00:00,2021-12-16 16:41:00+00:00,2021-12-11 16:37:00+00:00,2021-12-16 16:04:00+00:00,1
118917,94974,Returned,2023-04-07 15:00:00+00:00,2023-04-13 06:33:00+00:00,2023-04-08 12:15:00+00:00,2023-04-12 07:07:00+00:00,1
118936,94990,Returned,2023-08-07 16:23:00+00:00,2023-08-13 08:44:00+00:00,2023-08-08 15:28:00+00:00,2023-08-11 16:04:00+00:00,2
119002,95039,Returned,2023-10-09 00:34:00+00:00,2023-10-14 03:26:00+00:00,2023-10-09 10:23:00+00:00,2023-10-13 08:53:00+00:00,1
119003,95039,Returned,2021-02-01 00:34:00+00:00,2021-02-08 10:03:00+00:00,2021-02-01 16:06:00+00:00,2021-02-06 15:22:00+00:00,3
119022,95052,Returned,2020-12-23 09:19:00+00:00,2020-12-29 01:02:00+00:00,2020-12-26 01:50:00+00:00,2020-12-29 00:31:00+00:00,1
119026,95055,Returned,2023-11-15 16:05:00+00:00,2023-11-23 03:56:00+00:00,2023-11-16 02:17:00+00:00,2023-11-20 11:00:00+00:00,1
119030,95056,Returned,2023-12-02 13:45:00+00:00,2023-12-06 13:56:00+00:00,2023-12-03 03:25:00+00:00,2023-12-04 21:24:00+00:00,2
119068,95077,Returned,2020-10-18 01:40:00+00:00,2020-10-23 04:29:00+00:00,2020-10-20 10:51:00+00:00,2020-10-22 19:49:00+00:00,2
119077,95086,Returned,2021-01-10 00:24:00+00:00,2021-01-16 16:04:00+00:00,2021-01-11 02:35:00+00:00,2021-01-14 05:39:00+00:00,3
119078,95087,Returned,2022-02-24 07:33:00+00:00,2022-02-28 09:02:00+00:00,2022-02-26 22:59:00+00:00,2022-02-27 18:58:00+00:00,1
119119,95117,Returned,2022-12-15 02:27:00+00:00,2022-12-20 02:57:00+00:00,2022-12-17 15:43:00+00:00,2022-12-17 18:42:00+00:00,1
119171,95159,Returned,2023-03-17 05:02:00+00:00,2023-03-21 10:12:00+00:00,2023-03-18 00:54:00+00:00,2023-03-19 19:48:00+00:00,1
119172,95160,Returned,2022-08-20 01:31:00+00:00,2022-08-22 22:27:00+00:00,2022-08-20 22:05:00+00:00,2022-08-21 05:33:00+00:00,1
119187,95168,Returned,2020-12-23 15:41:00+00:00,2020-12-30 08:06:00+00:00,2020-12-25 14:05:00+00:00,2020-12-28 18:28:00+00:00,1
119199,95174,Returned,2023-05-21 13:23:00+00:00,2023-05-27 04:57:00+00:00,2023-05-22 02:39:00+00:00,2023-05-25 22:14:00+00:00,2
119213,95185,Returned,2023-09-08 07:12:00+00:00,2023-09-11 15:05:00+00:00,2023-09-09 20:22:00+00:00,2023-09-10 17:51:00+00:00,1
119214,95185,Returned,2023-02-28 07:12:00+00:00,2023-03-04 23:15:00+00:00,2023-03-03 01:34:00+00:00,2023-03-04 12:47:00+00:00,1
119215,95187,Returned,2021-01-28 02:57:00+00:00,2021-02-02 00:53:00+00:00,2021-01-28 16:59:00+00:00,2021-01-31 05:20:00+00:00,2
119237,95200,Returned,2021-04-27 01:08:00+00:00,2021-05-05 01:17:00+00:00,2021-04-29 12:08:00+00:00,2021-05-03 03:05:00+00:00,1
119292,95237,Returned,2023-06-11 07:41:00+00:00,2023-06-21 02:13:00+00:00,2023-06-13 16:41:00+00:00,2023-06-18 02:44:00+00:00,1
119297,95241,Returned,2023-03-13 15:56:00+00:00,2023-03-17 22:57:00+00:00,2023-03-14 07:20:00+00:00,2023-03-17 21:01:00+00:00,1
119317,95256,Returned,2021-11-26 00:19:00+00:00,2021-12-01 01:30:00+00:00,2021-11-26 05:15:00+00:00,2021-12-01 01:14:00+00:00,1
119320,95257,Returned,2023-06-15 02:10:00+00:00,2023-06-21 23:12:00+00:00,2023-06-16 06:31:00+00:00,2023-06-20 03:50:00+00:00,1
119327,95260,Returned,2023-07-27 09:13:00+00:00,2023-07-31 09:33:00+00:00,2023-07-29 06:17:00+00:00,2023-07-30 02:13:00+00:00,1
119335,95270,Returned,2022-09-27 03:17:00+00:00,2022-09-29 17:18:00+00:00,2022-09-28 10:54:00+00:00,2022-09-29 17:14:00+00:00,1
119342,95275,Returned,2021-10-19 13:17:00+00:00,2021-10-25 02:43:00+00:00,2021-10-22 10:20:00+00:00,2021-10-24 12:23:00+00:00,1
119356,95286,Returned,2023-10-19 08:11:00+00:00,2023-10-25 01:51:00+00:00,2023-10-20 22:09:00+00:00,2023-10-24 00:36:00+00:00,1
119373,95296,Returned,2021-05-03 01:51:00+00:00,2021-05-08 03:42:00+00:00,2021-05-03 19:03:00+00:00,2021-05-07 07:01:00+00:00,4
119377,95298,Returned,2023-08-21 03:35:00+00:00,2023-08-26 14:43:00+00:00,2023-08-22 02:33:00+00:00,2023-08-24 06:59:00+00:00,1
119397,95319,Returned,2023-10-25 15:23:00+00:00,2023-10-31 06:19:00+00:00,2023-10-28 12:26:00+00:00,2023-10-29 01:36:00+00:00,1
119411,95334,Returned,2023-05-20 16:53:00+00:00,2023-05-23 13:21:00+00:00,2023-05-21 16:39:00+00:00,2023-05-22 11:25:00+00:00,1
119415,95337,Returned,2021-03-15 16:22:00+00:00,2021-03-22 11:27:00+00:00,2021-03-18 03:30:00+00:00,2021-03-22 11:05:00+00:00,1
119474,95383,Returned,2022-11-22 15:48:00+00:00,2022-12-01 09:26:00+00:00,2022-11-24 05:09:00+00:00,2022-11-29 01:46:00+00:00,3
119491,95394,Returned,2023-09-22 06:20:00+00:00,2023-09-28 21:51:00+00:00,2023-09-24 06:02:00+00:00,2023-09-28 12:33:00+00:00,1
119505,95405,Returned,2022-08-16 13:28:00+00:00,2022-08-23 09:25:00+00:00,2022-08-17 20:09:00+00:00,2022-08-21 12:37:00+00:00,2
119522,95418,Returned,2021-11-01 18:33:00+00:00,2021-11-09 08:01:00+00:00,2021-11-04 16:57:00+00:00,2021-11-06 18:52:00+00:00,2
119557,95441,Returned,2023-10-12 02:21:00+00:00,2023-10-17 13:08:00+00:00,2023-10-14 02:46:00+00:00,2023-10-16 00:37:00+00:00,1
119577,95457,Returned,2023-03-10 10:33:00+00:00,2023-03-14 21:57:00+00:00,2023-03-12 07:20:00+00:00,2023-03-12 17:04:00+00:00,1
119591,95470,Returned,2023-08-31 11:03:00+00:00,2023-09-05 14:22:00+00:00,2023-09-01 08:37:00+00:00,2023-09-03 23:53:00+00:00,1
119612,95493,Returned,2020-02-11 06:32:00+00:00,2020-02-17 02:45:00+00:00,2020-02-12 11:14:00+00:00,2020-02-14 22:52:00+00:00,1
119617,95498,Returned,2020-10-29 05:37:00+00:00,2020-11-02 16:32:00+00:00,2020-10-31 12:55:00+00:00,2020-11-01 07:30:00+00:00,1
119618,95499,Returned,2023-10-16 01:42:00+00:00,2023-10-23 02:09:00+00:00,2023-10-19 01:01:00+00:00,2023-10-22 12:39:00+00:00,1
119621,95501,Returned,2023-12-21 01:43:00+00:00,2023-12-23 16:04:00+00:00,2023-12-21 12:32:00+00:00,2023-12-21 14:57:00+00:00,1
119646,95523,Returned,2023-01-26 13:14:00+00:00,2023-01-30 17:47:00+00:00,2023-01-28 04:05:00+00:00,2023-01-30 07:49:00+00:00,2
119647,95524,Returned,2021-07-22 13:20:00+00:00,2021-07-29 16:23:00+00:00,2021-07-25 01:10:00+00:00,2021-07-26 18:28:00+00:00,1
119649,95524,Returned,2020-12-24 13:20:00+00:00,2020-12-30 15:44:00+00:00,2020-12-24 16:18:00+00:00,2020-12-28 07:18:00+00:00,1
119652,95526,Returned,2024-01-02 01:21:00+00:00,2024-01-06 20:37:00+00:00,2024-01-02 16:53:00+00:00,2024-01-04 18:07:00+00:00,1
119653,95526,Returned,2023-12-22 01:21:00+00:00,2023-12-29 11:46:00+00:00,2023-12-22 20:13:00+00:00,2023-12-27 17:04:00+00:00,1
119699,95568,Returned,2022-03-08 15:43:00+00:00,2022-03-11 09:16:00+00:00,2022-03-10 08:52:00+00:00,2022-03-10 16:41:00+00:00,1
119708,95575,Returned,2023-10-30 13:38:00+00:00,2023-11-04 04:42:00+00:00,2023-10-30 19:30:00+00:00,2023-11-03 02:56:00+00:00,1
119769,95614,Returned,2022-11-20 13:51:00+00:00,2022-11-28 15:40:00+00:00,2022-11-21 23:36:00+00:00,2022-11-25 19:50:00+00:00,1
119771,95615,Returned,2023-08-24 15:15:00+00:00,2023-08-28 05:05:00+00:00,2023-08-25 08:13:00+00:00,2023-08-26 15:14:00+00:00,4
119775,95616,Returned,2024-01-01 06:31:00+00:00,2024-01-07 09:01:00+00:00,2024-01-03 21:57:00+00:00,2024-01-07 03:02:00+00:00,1
119799,95638,Returned,2021-04-15 03:00:00+00:00,2021-04-22 02:46:00+00:00,2021-04-17 20:03:00+00:00,2021-04-21 13:13:00+00:00,2
119801,95641,Returned,2023-12-22 06:39:00+00:00,2023-12-24 03:16:00+00:00,2023-12-22 07:14:00+00:00,2023-12-23 08:13:00+00:00,1
119810,95646,Returned,2023-04-27 03:56:00+00:00,2023-04-30 13:36:00+00:00,2023-04-28 05:17:00+00:00,2023-04-30 11:12:00+00:00,1
119815,95650,Returned,2023-11-23 06:03:00+00:00,2023-11-30 20:50:00+00:00,2023-11-25 10:54:00+00:00,2023-11-28 12:31:00+00:00,2
119826,95658,Returned,2023-10-05 03:24:00+00:00,2023-10-11 17:50:00+00:00,2023-10-06 23:42:00+00:00,2023-10-10 12:20:00+00:00,1
119856,95685,Returned,2023-12-27 16:21:00+00:00,2023-12-30 22:28:00+00:00,2023-12-28 23:14:00+00:00,2023-12-29 20:34:00+00:00,1
119866,95698,Returned,2023-11-30 09:55:00+00:00,2023-12-06 19:02:00+00:00,2023-12-03 06:03:00+00:00,2023-12-06 05:11:00+00:00,1
119879,95705,Returned,2022-10-31 16:26:00+00:00,2022-11-06 06:44:00+00:00,2022-11-01 02:42:00+00:00,2022-11-05 15:43:00+00:00,1
119900,95719,Returned,2022-08-06 03:11:00+00:00,2022-08-09 22:15:00+00:00,2022-08-07 02:00:00+00:00,2022-08-07 06:58:00+00:00,1
119942,95747,Returned,2023-12-16 10:17:00+00:00,2023-12-21 16:32:00+00:00,2023-12-17 00:58:00+00:00,2023-12-20 16:23:00+00:00,1
119971,95770,Returned,2023-11-06 17:51:00+00:00,2023-11-11 13:52:00+00:00,2023-11-06 23:40:00+00:00,2023-11-09 06:53:00+00:00,1
119987,95786,Returned,2021-08-02 10:24:00+00:00,2021-08-07 02:13:00+00:00,2021-08-02 15:08:00+00:00,2021-08-04 19:30:00+00:00,1
120017,95804,Returned,2023-12-25 13:06:00+00:00,2023-12-29 17:31:00+00:00,2023-12-26 21:07:00+00:00,2023-12-27 19:50:00+00:00,4
120044,95824,Returned,2023-02-06 15:32:00+00:00,2023-02-15 00:55:00+00:00,2023-02-08 11:42:00+00:00,2023-02-12 23:43:00+00:00,1
120065,95839,Returned,2022-05-03 02:21:00+00:00,2022-05-08 13:56:00+00:00,2022-05-05 04:35:00+00:00,2022-05-06 05:51:00+00:00,1
120112,95878,Returned,2021-11-10 00:54:00+00:00,2021-11-15 03:14:00+00:00,2021-11-12 19:53:00+00:00,2021-11-12 23:30:00+00:00,1
120145,95906,Returned,2023-11-17 00:01:00+00:00,2023-11-20 20:20:00+00:00,2023-11-17 09:10:00+00:00,2023-11-19 00:38:00+00:00,1
120175,95921,Returned,2023-03-28 01:55:00+00:00,2023-04-06 04:57:00+00:00,2023-03-30 23:15:00+00:00,2023-04-03 21:45:00+00:00,1
120240,95971,Returned,2024-01-05 04:48:00+00:00,2024-01-08 14:24:00+00:00,2024-01-07 09:59:00+00:00,2024-01-08 03:26:00+00:00,1
120241,95972,Returned,2023-11-09 07:19:00+00:00,2023-11-14 01:33:00+00:00,2023-11-10 20:20:00+00:00,2023-11-13 16:40:00+00:00,2
120254,95982,Returned,2023-04-16 03:16:00+00:00,2023-04-21 19:08:00+00:00,2023-04-17 00:14:00+00:00,2023-04-21 11:39:00+00:00,4
120275,95996,Returned,2020-03-30 16:00:00+00:00,2020-04-09 22:10:00+00:00,2020-04-01 23:11:00+00:00,2020-04-06 22:18:00+00:00,3
120301,96016,Returned,2022-09-02 08:31:00+00:00,2022-09-06 00:16:00+00:00,2022-09-03 05:51:00+00:00,2022-09-05 07:49:00+00:00,1
120302,96016,Returned,2023-12-23 08:31:00+00:00,2023-12-28 09:16:00+00:00,2023-12-24 04:00:00+00:00,2023-12-27 02:43:00+00:00,1
120390,96088,Returned,2023-06-20 11:26:00+00:00,2023-06-26 07:18:00+00:00,2023-06-23 05:19:00+00:00,2023-06-24 18:16:00+00:00,1
120394,96090,Returned,2022-03-11 09:41:00+00:00,2022-03-18 11:49:00+00:00,2022-03-14 07:06:00+00:00,2022-03-17 10:41:00+00:00,1
120413,96103,Returned,2023-09-23 11:01:00+00:00,2023-09-26 20:45:00+00:00,2023-09-24 02:56:00+00:00,2023-09-26 18:04:00+00:00,1
120420,96112,Returned,2023-07-04 08:19:00+00:00,2023-07-12 04:02:00+00:00,2023-07-06 20:57:00+00:00,2023-07-10 18:25:00+00:00,2
120465,96153,Returned,2023-08-20 00:50:00+00:00,2023-08-24 09:18:00+00:00,2023-08-22 07:55:00+00:00,2023-08-24 07:33:00+00:00,1
120481,96164,Returned,2022-03-02 01:47:00+00:00,2022-03-08 19:47:00+00:00,2022-03-02 16:06:00+00:00,2022-03-06 09:23:00+00:00,1
120502,96177,Returned,2023-06-05 12:12:00+00:00,2023-06-08 20:53:00+00:00,2023-06-05 12:35:00+00:00,2023-06-08 19:54:00+00:00,2
120510,96182,Returned,2021-10-28 04:11:00+00:00,2021-10-31 09:17:00+00:00,2021-10-30 06:24:00+00:00,2021-10-30 08:36:00+00:00,1
120520,96190,Returned,2023-12-21 04:51:00+00:00,2023-12-24 10:49:00+00:00,2023-12-21 18:52:00+00:00,2023-12-22 02:41:00+00:00,1
120526,96194,Returned,2023-06-07 06:59:00+00:00,2023-06-11 14:05:00+00:00,2023-06-08 09:41:00+00:00,2023-06-11 13:51:00+00:00,1
120546,96208,Returned,2023-08-19 07:25:00+00:00,2023-08-28 01:43:00+00:00,2023-08-21 05:34:00+00:00,2023-08-25 06:41:00+00:00,3
120569,96229,Returned,2019-10-17 04:32:00+00:00,2019-10-24 06:02:00+00:00,2019-10-19 18:37:00+00:00,2019-10-22 10:08:00+00:00,1
120611,96268,Returned,2020-03-28 09:00:00+00:00,2020-04-04 05:32:00+00:00,2020-03-30 08:25:00+00:00,2020-04-02 04:45:00+00:00,1
120626,96282,Returned,2022-01-24 04:33:00+00:00,2022-01-30 17:04:00+00:00,2022-01-26 16:15:00+00:00,2022-01-28 12:34:00+00:00,1
120628,96283,Returned,2023-06-14 00:41:00+00:00,2023-06-17 06:21:00+00:00,2023-06-15 01:30:00+00:00,2023-06-15 23:47:00+00:00,1
120660,96306,Returned,2022-06-15 05:19:00+00:00,2022-06-19 06:57:00+00:00,2022-06-16 20:57:00+00:00,2022-06-16 21:08:00+00:00,2
120675,96316,Returned,2022-12-02 09:59:00+00:00,2022-12-08 03:04:00+00:00,2022-12-02 14:46:00+00:00,2022-12-05 18:49:00+00:00,2
120677,96318,Returned,2022-04-03 14:25:00+00:00,2022-04-06 15:56:00+00:00,2022-04-03 21:17:00+00:00,2022-04-06 08:26:00+00:00,1
120688,96327,Returned,2021-07-15 13:13:00+00:00,2021-07-19 11:05:00+00:00,2021-07-15 15:01:00+00:00,2021-07-19 01:18:00+00:00,2
120709,96342,Returned,2023-02-14 16:09:00+00:00,2023-02-23 14:23:00+00:00,2023-02-17 10:53:00+00:00,2023-02-22 04:54:00+00:00,1
120719,96354,Returned,2024-01-14 10:35:11.968259+00:00,2024-01-17 23:36:11.968259+00:00,2024-01-15 17:24:11.968259+00:00,2024-01-17 01:32:11.968259+00:00,1
120738,96366,Returned,2023-08-12 07:00:00+00:00,2023-08-22 06:17:00+00:00,2023-08-15 01:23:00+00:00,2023-08-19 10:29:00+00:00,1
120758,96380,Returned,2022-08-09 01:04:00+00:00,2022-08-12 20:56:00+00:00,2022-08-09 02:12:00+00:00,2022-08-11 02:00:00+00:00,1
120759,96382,Returned,2023-09-05 10:07:00+00:00,2023-09-12 21:04:00+00:00,2023-09-07 15:03:00+00:00,2023-09-11 17:39:00+00:00,1
120794,96412,Returned,2023-05-01 06:20:00+00:00,2023-05-03 13:22:00+00:00,2023-05-02 00:22:00+00:00,2023-05-02 16:45:00+00:00,1
120809,96424,Returned,2022-01-19 10:20:00+00:00,2022-01-21 23:18:00+00:00,2022-01-19 10:58:00+00:00,2022-01-20 00:14:00+00:00,3
120811,96424,Returned,2020-12-22 10:20:00+00:00,2020-12-28 07:36:00+00:00,2020-12-25 09:50:00+00:00,2020-12-27 06:51:00+00:00,1
120844,96450,Returned,2024-01-15 08:21:15.215079+00:00,2024-01-18 18:29:15.215079+00:00,2024-01-16 03:19:15.215079+00:00,2024-01-16 21:08:15.215079+00:00,1
120861,96461,Returned,2023-10-04 04:11:00+00:00,2023-10-08 05:19:00+00:00,2023-10-05 20:54:00+00:00,2023-10-05 21:58:00+00:00,1
120886,96484,Returned,2020-01-28 08:34:00+00:00,2020-02-02 23:20:00+00:00,2020-01-30 01:18:00+00:00,2020-02-02 08:55:00+00:00,1
120911,96504,Returned,2023-10-04 05:57:00+00:00,2023-10-08 22:56:00+00:00,2023-10-04 06:03:00+00:00,2023-10-07 11:55:00+00:00,1
120918,96509,Returned,2023-05-18 04:11:00+00:00,2023-05-22 06:49:00+00:00,2023-05-18 05:30:00+00:00,2023-05-20 05:57:00+00:00,1
120931,96523,Returned,2023-08-16 00:56:00+00:00,2023-08-22 18:46:00+00:00,2023-08-17 00:21:00+00:00,2023-08-21 05:26:00+00:00,1
120954,96544,Returned,2024-01-01 00:22:00+00:00,2024-01-04 01:59:00+00:00,2024-01-03 03:34:00+00:00,2024-01-03 19:32:00+00:00,1
120966,96558,Returned,2022-01-15 10:00:00+00:00,2022-01-23 18:30:00+00:00,2022-01-18 05:40:00+00:00,2022-01-21 12:07:00+00:00,1
120967,96558,Returned,2023-02-25 10:00:00+00:00,2023-03-04 00:38:00+00:00,2023-02-27 02:13:00+00:00,2023-03-01 11:25:00+00:00,4
120974,96561,Returned,2022-04-22 10:32:00+00:00,2022-04-29 17:22:00+00:00,2022-04-23 23:39:00+00:00,2022-04-28 08:05:00+00:00,2
120990,96574,Returned,2022-04-23 12:57:00+00:00,2022-04-26 22:01:00+00:00,2022-04-25 14:20:00+00:00,2022-04-26 03:09:00+00:00,2
121002,96586,Returned,2023-06-17 14:57:00+00:00,2023-06-19 07:02:00+00:00,2023-06-18 05:50:00+00:00,2023-06-18 13:55:00+00:00,3
121006,96590,Returned,2023-08-15 13:24:00+00:00,2023-08-22 13:50:00+00:00,2023-08-17 08:24:00+00:00,2023-08-21 11:09:00+00:00,2
121030,96603,Returned,2022-07-29 15:12:00+00:00,2022-08-03 10:47:00+00:00,2022-08-01 04:13:00+00:00,2022-08-01 04:53:00+00:00,2
121048,96617,Returned,2023-01-21 16:06:00+00:00,2023-01-26 05:52:00+00:00,2023-01-22 09:52:00+00:00,2023-01-23 13:15:00+00:00,1
121052,96620,Returned,2023-09-28 04:00:00+00:00,2023-10-06 06:07:00+00:00,2023-09-29 17:18:00+00:00,2023-10-03 22:50:00+00:00,1
121073,96633,Returned,2023-10-05 06:54:00+00:00,2023-10-11 10:53:00+00:00,2023-10-05 13:28:00+00:00,2023-10-09 07:14:00+00:00,2
121076,96636,Returned,2022-03-01 13:40:00+00:00,2022-03-07 08:11:00+00:00,2022-03-03 19:28:00+00:00,2022-03-04 08:20:00+00:00,1
121077,96636,Returned,2022-11-14 13:40:00+00:00,2022-11-20 10:34:00+00:00,2022-11-16 09:04:00+00:00,2022-11-18 00:44:00+00:00,1
121089,96645,Returned,2023-08-24 12:12:00+00:00,2023-08-31 05:05:00+00:00,2023-08-25 05:00:00+00:00,2023-08-28 22:00:00+00:00,1
121137,96683,Returned,2023-10-04 11:54:00+00:00,2023-10-07 11:27:00+00:00,2023-10-04 17:07:00+00:00,2023-10-05 06:14:00+00:00,1
121156,96702,Returned,2023-12-05 08:27:00+00:00,2023-12-08 17:31:00+00:00,2023-12-06 18:38:00+00:00,2023-12-07 03:10:00+00:00,2
121176,96719,Returned,2023-12-12 15:41:00+00:00,2023-12-17 15:55:00+00:00,2023-12-13 19:56:00+00:00,2023-12-16 05:37:00+00:00,1
121260,96792,Returned,2023-12-20 18:46:00+00:00,2023-12-27 07:24:00+00:00,2023-12-22 05:57:00+00:00,2023-12-25 15:55:00+00:00,1
121275,96806,Returned,2023-09-21 17:45:00+00:00,2023-09-29 21:18:00+00:00,2023-09-24 13:33:00+00:00,2023-09-28 23:31:00+00:00,1
121278,96811,Returned,2024-01-04 12:59:00+00:00,2024-01-07 04:08:00+00:00,2024-01-04 19:23:00+00:00,2024-01-07 00:22:00+00:00,1
121288,96819,Returned,2023-11-30 10:44:00+00:00,2023-12-04 23:23:00+00:00,2023-12-01 10:45:00+00:00,2023-12-03 08:17:00+00:00,1
121331,96853,Returned,2022-01-21 16:07:00+00:00,2022-01-26 21:29:00+00:00,2022-01-23 19:12:00+00:00,2022-01-25 22:31:00+00:00,1
121358,96877,Returned,2020-08-05 12:22:00+00:00,2020-08-10 11:32:00+00:00,2020-08-05 17:30:00+00:00,2020-08-08 18:32:00+00:00,1
121371,96886,Returned,2022-06-26 10:35:00+00:00,2022-07-03 00:55:00+00:00,2022-06-29 04:43:00+00:00,2022-07-02 22:04:00+00:00,4
121379,96893,Returned,2023-07-31 02:06:00+00:00,2023-08-06 01:21:00+00:00,2023-07-31 10:08:00+00:00,2023-08-04 05:07:00+00:00,1
121393,96905,Returned,2020-06-22 02:35:00+00:00,2020-06-27 19:29:00+00:00,2020-06-22 04:18:00+00:00,2020-06-26 22:37:00+00:00,2
121417,96924,Returned,2023-12-31 17:41:00+00:00,2024-01-03 08:09:00+00:00,2024-01-02 13:09:00+00:00,2024-01-03 00:49:00+00:00,4
121432,96939,Returned,2022-12-20 00:42:00+00:00,2022-12-26 21:20:00+00:00,2022-12-21 15:20:00+00:00,2022-12-26 06:48:00+00:00,1
121441,96947,Returned,2023-11-20 08:00:00+00:00,2023-11-27 05:48:00+00:00,2023-11-22 07:27:00+00:00,2023-11-25 13:22:00+00:00,1
121465,96971,Returned,2023-07-10 03:31:00+00:00,2023-07-12 05:05:00+00:00,2023-07-10 08:39:00+00:00,2023-07-11 18:30:00+00:00,1
121519,97015,Returned,2023-02-07 07:49:00+00:00,2023-02-11 15:18:00+00:00,2023-02-07 14:43:00+00:00,2023-02-10 18:04:00+00:00,1
121565,97046,Returned,2024-01-09 00:21:00+00:00,2024-01-16 11:45:00+00:00,2024-01-10 17:55:00+00:00,2024-01-14 21:23:00+00:00,1
121567,97047,Returned,2023-11-25 12:03:00+00:00,2023-12-01 12:07:00+00:00,2023-11-28 08:00:00+00:00,2023-12-01 08:09:00+00:00,1
121572,97053,Returned,2023-01-27 07:32:00+00:00,2023-02-03 03:27:00+00:00,2023-01-29 03:04:00+00:00,2023-02-02 11:33:00+00:00,2
121577,97057,Returned,2023-11-22 15:04:00+00:00,2023-11-28 15:05:00+00:00,2023-11-23 12:01:00+00:00,2023-11-27 12:09:00+00:00,1
121607,97080,Returned,2023-08-31 06:40:00+00:00,2023-09-07 06:09:00+00:00,2023-09-02 08:33:00+00:00,2023-09-07 01:03:00+00:00,4
121608,97080,Returned,2022-02-28 06:40:00+00:00,2022-03-07 05:39:00+00:00,2022-03-02 14:38:00+00:00,2022-03-07 00:42:00+00:00,1
121610,97081,Returned,2023-07-22 00:38:00+00:00,2023-07-28 07:24:00+00:00,2023-07-23 19:12:00+00:00,2023-07-25 12:05:00+00:00,1
121629,97091,Returned,2021-06-02 02:25:00+00:00,2021-06-07 21:29:00+00:00,2021-06-03 16:46:00+00:00,2021-06-06 01:27:00+00:00,1
121637,97102,Returned,2023-08-07 01:08:00+00:00,2023-08-12 09:47:00+00:00,2023-08-08 12:55:00+00:00,2023-08-11 02:31:00+00:00,1
121707,97157,Returned,2023-11-23 01:03:00+00:00,2023-12-02 00:00:00+00:00,2023-11-25 03:00:00+00:00,2023-11-29 03:56:00+00:00,2
121759,97199,Returned,2023-05-21 12:43:00+00:00,2023-05-29 22:00:00+00:00,2023-05-24 02:58:00+00:00,2023-05-27 21:27:00+00:00,1
121762,97203,Returned,2022-07-20 13:47:00+00:00,2022-07-26 13:10:00+00:00,2022-07-22 02:11:00+00:00,2022-07-24 12:40:00+00:00,1
121815,97236,Returned,2024-01-13 17:12:41.135343+00:00,2024-01-15 07:48:41.135343+00:00,2024-01-13 20:34:41.135343+00:00,2024-01-14 22:31:41.135343+00:00,1
121830,97246,Returned,2023-05-05 08:39:00+00:00,2023-05-08 17:04:00+00:00,2023-05-06 03:44:00+00:00,2023-05-06 13:02:00+00:00,2
121835,97253,Returned,2022-05-31 12:10:00+00:00,2022-06-04 10:44:00+00:00,2022-06-01 16:53:00+00:00,2022-06-04 05:43:00+00:00,2
121863,97270,Returned,2022-03-08 16:39:00+00:00,2022-03-11 12:37:00+00:00,2022-03-11 04:17:00+00:00,2022-03-11 05:17:00+00:00,1
121872,97275,Returned,2023-12-26 09:40:00+00:00,2023-12-29 10:40:00+00:00,2023-12-27 15:42:00+00:00,2023-12-28 23:56:00+00:00,2
121885,97286,Returned,2021-07-19 08:19:00+00:00,2021-07-27 01:28:00+00:00,2021-07-21 16:44:00+00:00,2021-07-24 13:24:00+00:00,1
121919,97319,Returned,2021-08-03 03:31:00+00:00,2021-08-04 00:48:00+00:00,2021-08-03 06:56:00+00:00,2021-08-04 00:26:00+00:00,2
121948,97340,Returned,2021-12-05 11:45:00+00:00,2021-12-14 07:11:00+00:00,2021-12-08 06:41:00+00:00,2021-12-11 11:29:00+00:00,2
121949,97340,Returned,2022-03-23 11:45:00+00:00,2022-04-02 03:23:00+00:00,2022-03-25 17:10:00+00:00,2022-03-30 04:54:00+00:00,1
121973,97357,Returned,2022-09-05 16:52:00+00:00,2022-09-12 23:58:00+00:00,2022-09-06 05:56:00+00:00,2022-09-10 05:19:00+00:00,1
121989,97371,Returned,2023-11-06 12:19:00+00:00,2023-11-12 09:12:00+00:00,2023-11-07 13:35:00+00:00,2023-11-12 07:35:00+00:00,1
122003,97382,Returned,2021-02-26 17:47:00+00:00,2021-03-02 11:57:00+00:00,2021-03-01 11:14:00+00:00,2021-03-02 02:19:00+00:00,1
122007,97386,Returned,2023-07-02 18:17:00+00:00,2023-07-10 04:30:00+00:00,2023-07-05 12:02:00+00:00,2023-07-07 05:15:00+00:00,1
122076,97441,Returned,2023-11-18 18:57:00+00:00,2023-11-21 15:35:00+00:00,2023-11-19 00:17:00+00:00,2023-11-20 02:39:00+00:00,1
122085,97446,Returned,2023-08-01 16:47:00+00:00,2023-08-05 12:21:00+00:00,2023-08-03 01:06:00+00:00,2023-08-05 04:57:00+00:00,2
122110,97468,Returned,2022-07-10 04:05:00+00:00,2022-07-18 15:25:00+00:00,2022-07-11 12:21:00+00:00,2022-07-16 10:27:00+00:00,1
122126,97481,Returned,2023-05-20 18:18:00+00:00,2023-05-26 06:40:00+00:00,2023-05-23 02:40:00+00:00,2023-05-23 18:07:00+00:00,1
