id,order_id,user_id,product_id,inventory_item_id,returned_at
44787,30811,24648,540,120823,
45051,31003,24806,1309,121534,
50895,35012,28040,23501,137332,
56805,39106,31323,18011,153277,
58770,40467,32406,9590,158645,
60416,41615,33270,27493,163065,
64576,44451,35576,2225,174237,
64791,44593,35696,17649,174828,
64993,44725,35806,1074,175363,
66588,45819,36685,17896,179674,
69051,47468,37981,9590,186299,
69055,47472,37983,16957,186309,
71808,49391,39533,833,193726,
71937,49484,39608,6889,194088,
73459,50545,40486,24263,198231,
74517,51289,41078,27711,201053,
75642,52051,41710,27626,204097,
82243,56566,45301,27399,221921,
89344,61468,49148,17573,241115,
91707,63099,50445,12678,247520,
92350,63537,50785,27493,249254,
92810,63864,51042,7042,250519,
94273,64843,51815,16957,254458,
97453,67065,53584,27711,262949,
98213,67601,54006,7042,264969,
105881,72938,58240,27399,285705,
115263,79409,63337,7042,311076,
115968,79903,63746,27493,312970,
121311,83543,66639,27766,327425,
121546,83702,66763,1309,328072,
123164,84818,67640,21855,332457,
123534,85066,67839,28097,333455,
123923,85325,68049,27997,334508,
126919,87402,69661,9717,342613,
128282,88338,70421,17915,346279,
130508,89866,71630,22698,352310,
132489,91183,72726,11584,357672,
134531,92589,73862,5258,363202,
134592,92631,73890,5672,363366,
135997,93620,74675,17649,367121,
137734,94824,75655,16735,371784,
142746,98282,78432,5443,385364,
146246,100700,80394,17649,394851,
147427,101514,81028,23501,398007,
152117,104727,83639,28260,410635,
153113,105437,84200,17915,413335,
158238,108954,87069,7042,427204,
174387,120080,95853,17896,470820,
174400,120092,95864,27997,470852,
177346,122161,97516,18011,478837,
2310,1573,1266,18011,6255,
2913,2004,1628,18011,7856,
3123,2152,1753,27626,8416,
5212,3607,2873,28223,14104,
5534,3831,3049,23303,15013,
6694,4642,3663,21855,18110,
7101,4919,3905,27766,19203,
10284,7090,5654,833,27730,
12360,8575,6856,3899,33342,
12813,8885,7101,28097,34567,
14146,9808,7802,27493,38190,
15726,10876,8702,27711,42474,
16266,11246,9004,27399,43924,
16920,11711,9383,2225,45698,
18869,13048,10481,18011,50932,
29477,20379,16263,17896,79453,
34909,24034,19189,1617,94199,
36123,24866,19824,17915,97469,
36487,25124,20018,27928,98442,
41824,28787,23006,23501,112834,
42256,29077,23228,9646,114012,
44357,30531,24409,11591,119651,
44596,30691,24540,11789,120309,
45728,31476,25185,23501,123345,
47172,32465,25994,9590,127260,
48006,33027,26449,27711,129510,
50768,34918,27958,3899,136980,
52683,36215,29027,27997,142136,
56507,38900,31157,3899,152476,
56902,39178,31374,12678,153532,
60036,41345,33067,23410,162030,
62677,43142,34515,24263,169096,
66398,45694,36574,1074,179163,
66985,46087,36896,23501,180770,
69312,47654,38118,5443,186999,
79968,55032,44078,540,215809,
81744,56234,45041,7042,220614,
90963,62591,50037,24263,245499,
91756,63135,50475,27626,247649,
92415,63584,50822,17915,249444,
93061,64046,51175,1131,251206,
93880,64574,51590,7042,253387,
95351,65597,52402,27766,257372,
95690,65831,52593,1617,258275,
97057,66790,53362,540,261882,
99477,68470,54712,27667,268410,
99901,68768,54955,23632,269548,
103370,71182,56853,6889,278880,
106144,73120,58389,27667,286421,
108812,74987,59841,23632,293581,
114378,78798,62857,16957,308670,
115182,79354,63287,2225,310853,
115332,79454,63379,24263,311258,
115366,79481,63403,18011,311354,
119196,82107,65495,1768,321676,
121393,83596,66684,23632,327639,
121495,83667,66736,1617,327925,
121987,84015,67014,12238,329261,
122223,84175,67130,18011,329923,
123375,84958,67762,12632,333017,
124187,85504,68172,11789,335231,
124751,85906,68515,9590,336769,
125039,86112,68677,1371,337519,
125422,86396,68881,11584,338557,
125440,86410,68890,27711,338608,
127569,87844,70028,11789,344368,
129961,89493,71328,12678,350841,
132230,91017,72584,17649,356989,
132338,91077,72632,9590,357277,
135314,93119,74285,1309,365293,
135654,93373,74482,1309,366207,
136829,94205,75150,11591,369362,
137318,94535,75435,12850,370651,
139632,96120,76713,27667,376902,
144776,99676,79584,1074,390872,
149415,102891,82152,11594,403392,
151762,104494,83442,27493,409689,
152784,105214,84022,23410,412461,
153260,105540,84287,16957,413722,
162699,112065,89509,5672,439217,
163081,112318,89718,27766,440246,
163742,112776,90097,11591,442040,
167404,115305,92108,1371,451952,
167566,115425,92204,28209,452406,
170511,117428,93817,1131,460329,
175407,120805,96419,23632,473550,
175614,120940,96533,21848,474112,
181543,125078,99879,28209,490100,
181664,125161,99938,2225,490442,
4995,3451,2753,11604,13501,2023-12-27 08:02:00+00:00
15415,10675,8536,24263,41629,2020-09-20 02:51:00+00:00
29288,20244,16154,23303,78944,2024-01-13 02:44:00+00:00
37613,25904,20672,23501,101477,2024-01-22 20:23:58.750322+00:00
40358,27767,22198,28223,108879,2023-09-04 14:01:00+00:00
42793,29447,23535,1617,115447,2022-10-24 15:26:00+00:00
53692,36908,29570,18514,144877,2022-04-10 22:00:00+00:00
55089,37890,30343,1131,148647,2020-09-24 00:01:00+00:00
59101,40700,32579,6889,159530,2022-07-04 19:20:00+00:00
59412,40929,32761,6889,160342,2023-11-04 07:11:00+00:00
66738,45919,36762,11604,180104,2021-01-29 07:11:00+00:00
70618,48550,38863,23632,190566,2019-10-26 10:04:00+00:00
80816,55607,44538,18514,218108,2023-05-26 04:53:00+00:00
93007,64008,51146,21855,251064,2024-01-02 23:11:00+00:00
95749,65869,52621,27928,258432,2022-11-19 13:40:00+00:00
95815,65911,52650,28097,258605,2023-02-15 09:07:00+00:00
97129,66842,53404,1074,262068,2020-12-18 08:37:00+00:00
100381,69102,55228,28260,270835,2023-11-25 20:10:00+00:00
110174,75910,60547,12850,297283,2023-06-09 04:22:00+00:00
111411,76770,61248,17915,300636,2023-05-26 20:40:00+00:00
111672,76959,61390,5672,301321,2022-09-01 07:09:00+00:00
113055,77906,62171,6412,305028,2022-11-27 02:11:00+00:00
138190,95130,75896,27928,372999,2022-10-08 18:03:00+00:00
138611,95419,76150,11604,374117,2021-04-07 10:27:00+00:00
140937,97012,77419,1074,380455,2021-10-19 05:33:00+00:00
142682,98236,78404,9717,385193,2023-07-17 18:02:00+00:00
153109,105434,84198,27766,413324,2022-12-28 06:17:00+00:00
155081,106785,85313,17896,418644,2022-11-27 08:02:00+00:00
160238,110371,88177,17896,432562,2023-07-31 15:04:00+00:00
164712,113469,90614,17896,444642,2023-02-05 22:29:00+00:00
170582,117476,93848,12238,460525,2023-12-26 03:35:00+00:00
176534,121567,97047,11789,476602,2023-12-01 12:07:00+00:00
178163,122717,97949,21855,481042,2022-10-03 04:58:00+00:00
170,115,87,9717,483,
352,238,194,9646,982,
447,298,245,21855,1248,
3601,2486,2003,9590,9728,
4253,2938,2365,7042,11501,
4287,2959,2380,17573,11591,
6400,4438,3501,12850,17327,
9283,6416,5107,27626,25060,
10862,7487,5963,17573,29286,
13157,9127,7275,27711,35499,
13440,9317,7436,17904,36268,
17678,12226,9804,17915,47732,
18111,12524,10058,27766,48902,
20017,13869,11136,28260,54020,
21538,14908,11940,1074,58157,
21952,15182,12156,16735,59270,
23664,16375,13069,17649,63856,
24730,17108,13626,11594,66745,
26543,18371,14617,27711,71581,
30022,20756,16547,16735,80893,
30776,21253,16946,18514,82936,
32426,22368,17855,17896,87435,
32526,22439,17911,23501,87708,
32638,22514,17972,3899,87998,
36754,25300,20181,540,99173,
38327,26398,21076,23410,103400,
42677,29368,23476,1768,115139,
44466,30598,24468,28097,119960,
46443,31963,25584,28223,125269,
50380,34661,27753,11591,135913,
53092,36495,29259,24263,143225,
54518,37486,30025,27667,147109,
57449,39558,31667,17409,155029,
59294,40842,32696,8785,160036,
60514,41683,33324,11591,163319,
63093,43438,34761,21848,170221,
64020,44078,35279,1309,172736,
66227,45572,36475,1074,178700,
70478,48455,38781,18011,190188,
75863,52209,41834,27399,204705,
75999,52308,41927,16957,205066,
76715,52792,42297,18514,207021,
76839,52873,42362,21855,207344,
77940,53609,42951,540,210302,
82281,56597,45328,5672,222023,
84553,58178,46510,11584,228183,
85483,58813,46997,3899,230677,
86365,59399,47457,12238,233060,
90648,62366,49853,17409,244651,
91918,63245,50563,27766,248099,
97297,66944,53484,22698,262514,
97357,66990,53525,18011,262678,
102110,70299,56159,17896,275442,
102221,70371,56217,28223,275739,
105850,72919,58224,11591,285622,
106808,73584,58758,3899,288172,
106854,73620,58785,8785,288303,
107112,73788,58909,27997,288978,
107232,73875,58992,11591,289288,
107514,74068,59145,9717,290058,
108097,74482,59469,28260,291649,
109859,75698,60399,27667,296432,
113034,77895,62161,28209,304974,
113188,78001,62235,28223,305401,
113376,78129,62334,16957,305914,
114169,78659,62750,18514,308097,
115195,79361,63291,27997,310890,
115448,79530,63443,1131,311564,
116123,80007,63826,21855,313386,
116487,80248,64012,23632,314353,
117331,80824,64455,17904,316631,
119063,82017,65434,11594,321331,
119566,82354,65708,7042,322680,
123952,85342,68060,3899,334589,
124056,85415,68113,8785,334873,
124191,85506,68174,23410,335243,
126753,87295,69570,7042,342166,
127263,87630,69850,1617,343547,
127666,87910,70081,27399,344638,
128491,88481,70522,28209,346848,
129440,89137,71047,27997,349425,
132495,91189,72731,27626,357689,
135324,93128,74291,9646,365316,
135694,93398,74500,27711,366321,
140846,96950,77373,2225,380214,
141501,97400,77731,27626,381991,
142170,97876,78101,28223,383806,
143691,98934,78928,7042,387905,
146042,100561,80283,27493,394294,
150087,103362,82532,17915,405190,
153650,105807,84496,28209,414779,
165203,113796,90880,17904,445970,
166405,114620,91563,27399,449222,
166655,114790,91692,9646,449887,
169848,116984,93446,17649,458559,
170116,117160,93597,17409,459281,
171339,117974,94242,23632,462580,
172484,118751,94850,28260,465683,
174297,120021,95808,6889,470573,
174636,120258,95986,17573,471467,
175443,120831,96438,24263,473649,
177179,122037,97409,22698,478380,
177278,122112,97468,6412,478650,
179590,123693,98777,2037,484865,
34411,23705,18936,19261,92844,
47687,32817,26280,19593,128656,
118322,81495,65013,19593,319301,
12233,8472,6758,19549,32992,
75315,51844,41544,19261,203218,
84130,57870,46277,2089,227056,
159696,109987,87857,19549,431121,
31977,22069,17598,19549,86222,
130802,90064,71789,19261,353116,
142671,98227,78396,19593,385159,
164750,113492,90636,19261,444745,
11058,7625,6066,2089,29793,2022-05-05 15:13:00+00:00
21838,15109,12107,19593,58957,2022-12-28 05:44:00+00:00
33369,23001,18372,19593,89999,
62211,42839,34257,2089,167874,
64009,44070,35275,19261,172709,
130809,90069,71795,19549,353132,
2163,1461,1167,12202,5867,
117299,80800,64429,27990,316542,
149280,102797,82084,12202,403019,
149343,102845,82122,27990,403191,
6103,4233,3353,1536,16542,
9376,6471,5153,1759,25304,
10623,7320,5836,21788,28646,
18855,13037,10474,1536,50897,
21018,14561,11644,21788,56718,
21578,14937,11963,21788,58261,
25252,17475,13907,1536,68139,
64165,44177,35351,1536,173134,
69773,47982,38379,12202,188274,
74534,51301,41086,12202,201098,
84831,58372,46650,12202,228939,
87560,60232,48150,21788,236319,
99725,68641,54846,21732,269071,
119364,82226,65591,21788,322129,
119653,82407,65754,27990,322900,
133809,92105,73439,21732,361231,
138988,95681,76351,1536,375145,
140117,96452,76966,21788,378228,
151787,104511,83456,1759,409752,
181342,124938,99771,21788,489571,
14987,10376,8266,27990,40483,
51593,35456,28396,21788,139221,
57762,39760,31826,27990,155874,
76431,52599,42145,21732,206254,
94090,64724,51712,1536,253964,
105192,72466,57861,21788,283826,
134128,92321,73629,21732,362112,
153536,105729,84438,12202,414471,
164428,113263,90451,1759,443879,
169302,116616,93153,1759,457099,
20260,14033,11244,27990,54656,2023-12-10 01:03:00+00:00
68591,47176,37746,27990,185073,2023-08-24 00:29:00+00:00
92182,63414,50702,21732,248801,2021-12-14 01:46:00+00:00
8400,5814,4588,21732,22678,
26337,18225,14514,1536,71042,
41902,28840,23043,21788,113047,
51434,35361,28328,21732,138792,
75062,51668,41403,12202,202543,
76836,52871,42360,21788,207336,
93147,64103,51219,27990,251433,
108701,74905,59779,1759,293280,
112416,77469,61821,27990,303311,
145950,100494,80227,12202,394043,
173537,119477,95385,21732,468529,
3606,2489,2005,13220,9744,
8514,5896,4662,4465,22995,
17407,12046,9657,5039,46999,
19245,13326,10700,24364,51955,
24246,16770,13377,13158,65425,
28211,19488,15532,11832,76072,
28486,19700,15706,18848,76818,
35733,24590,19614,3907,96404,
40303,27733,22162,22635,108728,
41276,28393,22696,4479,111369,
42269,29085,23237,17799,114051,
42406,29179,23321,19256,114409,
42873,29505,23578,5261,115664,
45998,31660,25338,26850,124085,
51652,35497,28429,1017,139373,
53952,37087,29703,19190,145582,
55651,38281,30649,17696,150173,
61752,42540,34020,18926,166635,
61976,42687,34143,9824,167235,
62007,42705,34157,26882,167322,
62238,42856,34276,3907,167943,
62307,42902,34319,20561,168124,
63970,44040,35251,25515,172606,
64531,44420,35550,25515,174112,
64973,44712,35797,5261,175308,
65557,45102,36101,21884,176902,
76562,52684,42206,20561,206608,
76593,52702,42220,26889,206692,
83575,57509,46020,18611,225530,
84838,58377,46651,5778,228955,
85789,59017,47162,26963,231503,
87871,60449,48322,24364,237164,
89673,61697,49323,22076,242017,
94108,64737,51722,19040,254010,
94184,64785,51763,17696,254215,
95763,65878,52626,1306,258466,
100429,69134,55256,19267,270964,
101271,69722,55725,13523,273203,
103428,71227,56902,9824,279044,
109302,75315,60100,22860,294922,
109446,75418,60178,13158,295305,
113006,77871,62140,21884,304902,
117390,80865,64488,26882,316794,
118810,81836,65277,19267,320637,
119386,82240,65609,5532,322185,
119455,82281,65643,13220,322376,
119784,82501,65834,20446,323274,
122445,84326,67247,5532,330500,
123583,85100,67862,21826,333582,
124316,85598,68247,20446,335583,
126089,86839,69218,5885,340378,
126830,87346,69611,19040,342379,
127376,87702,69911,19411,343853,
127491,87781,69981,4461,344163,
127667,87911,70081,20899,344640,
127788,87997,70151,4461,344965,
128500,88487,70526,18848,346873,
130355,89759,71547,24244,351895,
130416,89803,71579,8027,352066,
130684,89984,71722,24244,352794,
133160,91648,73076,3863,359500,
134095,92302,73611,4461,362021,
136570,94015,74993,9824,368660,
136719,94126,75085,21773,369056,
137621,94739,75586,11515,371474,
138322,95204,75963,22899,373355,
138504,95339,76088,5379,373825,
140817,96931,77358,18848,380137,
143735,98969,78963,14716,388022,
145345,100082,79901,4445,392398,
149285,102801,82085,5778,403035,
151950,104620,83541,18489,410197,
153883,105957,84615,19256,415409,
156368,107663,86020,22635,422109,
157151,108193,86439,23900,424249,
157323,108315,86541,8027,424712,
160388,110482,88262,24364,432950,
160596,110619,88371,18489,433511,
165397,113933,90991,21773,446479,
172078,118478,94639,21826,464571,
181011,124701,99583,1306,488725,
3250,2232,1812,16943,8763,
5272,3650,2906,13158,14269,
5784,4010,3186,18659,15684,
7014,4856,3847,20899,18962,
7480,5186,4108,18766,20202,
8852,6124,4845,5379,23900,
10711,7381,5884,18335,28887,
10938,7540,6004,26889,29493,
14504,10052,7993,13158,39161,
16017,11082,8881,24244,43259,
17067,11813,9466,18926,46092,
17443,12073,9678,4898,47107,
17932,12409,9968,18805,48413,
19095,13209,10602,13220,51558,
19278,13349,10720,18805,52047,
22454,15548,12442,21743,60602,
23606,16335,13028,17864,63693,
24084,16661,13290,22158,64986,
24581,17007,13551,17864,66327,
24831,17184,13692,15123,67020,
25027,17315,13793,5261,67557,
25796,17843,14215,21773,69592,
27546,19037,15168,24099,74269,
29235,20209,16124,24099,78808,
29382,20308,16198,20899,79192,
30131,20831,16604,21826,81180,
31797,21942,17502,18766,85739,
33062,22796,18206,4445,89151,
34154,23532,18804,26889,92161,
34203,23565,18830,18766,92284,
38559,26563,21210,11622,104009,
38777,26712,21333,22899,104612,
39586,27258,21797,22067,106784,
42655,29356,23467,14716,115082,
45471,31289,25046,21884,122651,
45616,31396,25131,8645,123026,
46053,31697,25367,1997,124233,
46880,32264,25828,22860,126485,
51699,35525,28454,15185,139502,
52307,35949,28802,19040,141114,
52910,36362,29148,22899,142740,
53278,36623,29343,16761,143725,
55120,37910,30358,21743,148728,
55139,37923,30371,8027,148778,
55577,38227,30607,17159,149961,
56171,38657,30958,18926,151585,
58554,40320,32284,26882,158046,
61141,42136,33679,24244,164991,
62121,42778,34210,4461,167633,
62517,43032,34418,22076,168672,
63192,43507,34827,18149,170483,
64470,44380,35524,1306,173944,
66868,46012,36837,8645,180461,
67763,46618,37306,20446,182854,
68914,47378,37905,20446,185932,
72480,49847,39916,11515,195575,
74781,51482,41243,5532,201773,
75764,52138,41778,19356,204436,
75800,52167,41801,23179,204536,
76598,52705,42222,5379,206705,
76612,52716,42233,18335,206741,
76706,52787,42290,22147,206997,
77052,53010,42483,22076,207933,
77422,53254,42674,2908,208912,
80498,55393,44368,5261,217250,
82273,56590,45324,20899,222003,
88984,61215,48938,19190,240165,
89036,61251,48972,20561,240291,
89412,61515,49181,8027,241300,
91680,63079,50426,17159,247448,
93833,64543,51560,12822,253261,
96008,66043,52753,20446,259130,
96548,66435,53074,21826,260526,
96580,66456,53087,21800,260619,
101053,69564,55587,23179,272630,
102674,70695,56467,19040,276989,
104351,71884,57415,18659,281553,
104916,72275,57727,20446,283072,
105451,72643,58007,22147,284530,
105897,72947,58248,22899,285747,
106466,73342,58566,8532,287265,
106833,73603,58773,5379,288244,
107365,73966,59074,16173,289654,
108359,74666,59602,18489,292346,
110156,75903,60542,17864,297239,
111920,77129,61538,18848,301984,
112161,77290,61686,5261,302636,
113191,78003,62235,18149,305410,
113393,78141,62343,13158,305961,
113679,78330,62491,22067,306756,
116298,80126,63913,17799,313850,
116646,80352,64091,22635,314780,
117142,80690,64338,5039,316124,
117695,81055,64638,19190,317630,
118587,81680,65146,20899,320033,
119361,82225,65591,18659,322122,
120337,82870,66132,18611,324781,
120819,83194,66371,1997,326096,
124167,85487,68162,1254,335175,
128609,88561,70589,16761,347183,
128899,88758,70748,20899,347982,
129789,89371,71232,12822,350387,
130580,89905,71661,18149,352504,
131718,90675,72316,5379,355594,
133528,91907,73289,15185,360480,
136897,94246,75190,18659,369550,
138036,95020,75815,18805,372601,
138439,95288,76041,8645,373660,
139317,95907,76533,20446,376042,
139789,96231,76807,2908,377326,
141080,97108,77495,4465,380835,
144783,99681,79589,18766,390892,
145999,100531,80258,21743,394177,
147418,101508,81024,16943,397981,
154680,106505,85079,18659,417540,
156286,107602,85974,18489,421887,
156464,107728,86078,4479,422372,
156511,107759,86101,2908,422507,
156874,108000,86293,18659,423480,
156982,108071,86346,4445,423783,
157202,108229,86463,21800,424381,
158642,109256,87296,3863,428294,
159210,109639,87587,26889,429805,
159535,109881,87779,21826,430698,
160107,110275,88095,19356,432207,
161914,111519,89066,22158,437107,
162852,112170,89602,13477,439630,
163075,112315,89717,25515,440231,
168610,116137,92768,1017,455219,
169892,117016,93477,11832,458673,
170288,117281,93704,21884,459727,
171491,118082,94333,17864,462995,
172742,118933,94988,17696,466380,
173084,119173,95161,1997,467316,
173960,119784,95626,23179,469663,
174222,119973,95770,3863,470362,
175077,120564,96224,26850,472650,
176814,121768,97204,15185,477366,
179606,123705,98788,20899,484908,
180732,124496,99427,13158,487958,
181709,125191,99969,17159,490565,
641,435,360,11832,1772,
2317,1576,1269,12822,6273,
4635,3193,2556,22635,12538,
9150,6332,5036,3863,24700,
13488,9352,7477,16761,36396,
13791,9559,7619,22158,37231,
14922,10327,8233,25515,40308,
17905,12394,9953,17696,48341,
18725,12949,10404,8532,50541,
19292,13358,10726,19356,52087,
19320,13371,10736,1017,52162,
20602,14274,11428,22158,55584,
23424,16205,12931,24364,63203,
24111,16675,13302,15185,65055,
25493,17644,14052,19267,68792,
26476,18326,14580,5885,71396,
26520,18357,14605,18766,71516,
26896,18604,14801,18766,72534,
29817,20605,16442,24099,80358,
30103,20815,16591,8645,81107,
31117,21483,17129,26882,83875,
31993,22079,17602,4898,86268,
33726,23242,18566,18805,90976,
35712,24577,19605,17864,96343,
37356,25731,20527,17864,100786,
37654,25930,20690,16173,101588,
38716,26666,21287,26963,104435,
39286,27058,21655,22147,105977,
43332,29817,23826,14716,116874,
45239,31131,24925,16173,122030,
47065,32399,25942,5885,126975,
48807,33571,26904,21800,131678,
49416,33996,27248,26963,133294,
51138,35168,28164,17799,138009,
53718,36926,29586,22067,144944,
53928,37072,29696,22158,145522,
56893,39173,31372,19411,153513,
57787,39774,31836,8027,155948,
58481,40276,32255,20899,157851,
59393,40916,32751,14716,160287,
60125,41403,33107,19411,162264,
60131,41407,33109,18335,162283,
61744,42533,34015,13477,166612,
62040,42730,34173,18611,167408,
63912,44002,35212,22899,172456,
64231,44223,35385,11622,173301,
66017,45419,36350,4479,178142,
66021,45422,36352,23900,178154,
66722,45907,36750,18489,180062,
67562,46477,37193,22158,182321,
68902,47372,37902,11832,185899,
71160,48930,39173,20561,192011,
71642,49277,39447,18766,193281,
72384,49784,39866,13477,195314,
72730,50024,40067,21773,196246,
73415,50518,40462,4479,198123,
73617,50660,40580,19267,198651,
77032,52996,42471,18766,207877,
79607,54784,43879,19411,214855,
80103,55112,44151,19267,216174,
84073,57840,46254,19356,226904,
85754,58991,47138,17696,231410,
87921,60484,48347,24099,237293,
88402,60819,48630,11832,238602,
92866,63906,51069,13477,250680,
94439,64961,51902,13220,254912,
95667,65814,52578,24364,258218,
96267,66231,52912,24244,259802,
105611,72749,58089,19040,284959,
105955,72984,58285,24364,285894,
113607,78281,62453,18659,306552,
117618,81010,64605,18611,317422,
117983,81257,64810,11622,318392,
118527,81641,65123,9824,319862,
118998,81966,65398,13477,321155,
119696,82439,65783,19356,323014,
125137,86191,68735,5379,337791,
127403,87720,69929,22158,343919,
128793,88685,70693,22076,347692,
129381,89096,71010,23900,349276,
138755,95517,76220,20446,374500,
138809,95554,76245,22860,374644,
141661,97514,77824,21743,382435,
142380,98026,78227,19040,384357,
142826,98333,78465,22067,385576,
144050,99182,79154,18335,388892,
145741,100345,80104,24244,393484,
146635,100975,80597,22067,395886,
148277,102095,81505,13158,400320,
150532,103662,82788,22067,406401,
154783,106583,85144,21743,417813,
154918,106680,85221,16943,418191,
155866,107320,85743,21743,420754,
157209,108234,86467,22147,424399,
158186,108919,87034,26850,427065,
159505,109860,87759,17864,430612,
161344,111129,88764,5778,435538,
162647,112027,89480,22860,439081,
164182,113093,90328,26889,443235,
164499,113314,90493,16173,444078,
166098,114415,91397,4445,448400,
167919,115652,92370,19256,453344,
169094,116472,93030,22067,456531,
169426,116691,93210,19190,457448,
174494,120160,95914,26889,471092,
177104,121985,97367,17864,478162,
179142,123387,98520,1306,483648,
179632,123724,98804,19040,484978,
180031,124011,99034,20561,486075,
180566,124381,99338,11832,487535,
14143,9806,7799,1017,38182,2023-03-31 23:23:00+00:00
16365,11313,9066,17799,44197,2020-10-24 03:07:00+00:00
19123,13230,10615,24303,51635,2023-11-18 01:09:00+00:00
21925,15166,12144,5261,59203,2022-07-27 02:30:00+00:00
28855,19945,15906,19256,77807,2022-12-16 12:13:00+00:00
33273,22939,18324,3907,89741,2024-01-09 07:10:00+00:00
40781,28059,22443,4479,110017,2021-04-07 11:52:00+00:00
41945,28869,23063,21884,113170,2023-02-16 00:03:00+00:00
51044,35108,28114,5885,137749,2023-10-14 00:11:00+00:00
52303,35945,28798,24364,141103,2023-09-27 08:01:00+00:00
52904,36358,29145,18659,142723,2023-12-25 22:58:00+00:00
54020,37132,29738,21826,145762,2022-11-13 10:16:00+00:00
60834,41914,33510,19256,164157,2023-03-01 11:27:00+00:00
63153,43481,34800,13526,170381,2022-02-19 01:31:00+00:00
64141,44166,35341,13523,173070,2023-02-16 14:14:00+00:00
65097,44793,35869,19267,175648,2024-01-12 14:28:00+00:00
67517,46448,37173,21743,182206,2023-04-22 13:11:00+00:00
67614,46511,37220,18489,182454,2023-09-26 05:29:00+00:00
75736,52114,41759,21800,204359,2019-08-25 06:00:00+00:00
81813,56279,45073,18335,220797,2023-07-21 06:15:00+00:00
81933,56353,45143,5379,221119,2023-03-29 15:26:00+00:00
88821,61107,48862,21773,239733,2022-07-21 12:34:00+00:00
88902,61160,48901,21773,239956,2024-01-22 22:10:24.297854+00:00
90187,62053,49597,18659,243397,2023-12-07 08:04:00+00:00
93192,64139,51244,9824,251549,2023-08-31 01:34:00+00:00
93725,64478,51505,5885,252972,2024-01-17 08:26:48.208797+00:00
100039,68871,55041,13158,269934,2021-10-02 06:48:00+00:00
103007,70931,56655,17864,277894,2023-07-01 00:18:00+00:00
107496,74052,59135,18489,290006,2022-12-08 19:38:00+00:00
108574,74816,59714,9824,292930,2023-09-20 12:35:00+00:00
111491,76829,61292,13477,300839,2024-01-07 05:39:00+00:00
112012,77190,61600,24099,302233,2023-04-16 21:13:00+00:00
115615,79651,63548,24364,312022,2023-07-05 19:43:00+00:00
120542,82997,66233,5039,325357,2022-05-04 10:20:00+00:00
122310,84232,67177,19256,330147,2021-01-12 13:38:00+00:00
125317,86324,68830,22635,338277,2021-08-16 04:31:00+00:00
125967,86764,69164,22147,340035,2022-07-11 15:13:00+00:00
131245,90360,72040,15185,354314,2024-01-23 04:09:00+00:00
134833,92799,74025,17696,364004,2024-01-01 15:04:00+00:00
140790,96914,77336,4461,380059,2022-09-10 01:15:00+00:00
141621,97490,77807,20561,382327,2021-07-15 05:24:00+00:00
144456,99464,79410,5261,390013,2023-03-06 06:50:00+00:00
150487,103631,82756,2908,406279,2023-07-27 21:40:00+00:00
152366,104904,83766,18848,411312,2023-11-04 21:06:00+00:00
152378,104913,83771,22158,411343,2023-04-05 16:17:00+00:00
166871,114947,91814,26850,450470,2024-01-18 08:31:00+00:00
171218,117897,94192,24244,462257,2020-03-24 15:19:00+00:00
171947,118392,94562,13526,464216,2023-11-15 21:56:00+00:00
179680,123755,98829,19411,485111,2022-03-26 01:56:00+00:00
945,643,516,20561,2602,
4175,2891,2329,26882,11281,
4931,3404,2715,22076,13335,
5046,3486,2776,4898,13649,
5157,3566,2841,23900,13948,
6573,4557,3599,9824,17789,
8363,5788,4566,1997,22586,
13933,9659,7692,8645,37618,
14709,10191,8110,26882,39723,
16822,11645,9338,1017,45444,
16886,11690,9368,26850,45611,
17079,11819,9473,11515,46123,
18265,12624,10135,22076,49326,
18656,12899,10365,13158,50364,
19126,13232,10617,16761,51644,
19401,13424,10778,3907,52379,
19714,13646,10954,19267,53205,
19728,13656,10962,21884,53241,
22258,15402,12320,21884,60087,
25355,17544,13967,19040,68408,
28633,19795,15773,24364,77222,
32013,22094,17619,21826,86320,
32274,22268,17760,20446,87023,
34091,23490,18769,22067,91983,
34557,23800,19007,4898,93238,
34902,24028,19183,19411,94182,
34990,24095,19241,19356,94400,
35125,24185,19305,4445,94757,
36407,25070,19972,26963,98232,
36664,25245,20132,18659,98926,
38329,26399,21078,1017,103404,
40885,28130,22489,22067,110303,
40927,28159,22517,19411,110414,
41486,28544,22819,22899,111916,
43446,29901,23889,21773,117188,
45481,31297,25054,13526,122680,
46307,31868,25503,19267,124913,
46625,32094,25691,24099,125767,
48909,33640,26951,19256,131951,
50093,34454,27600,19411,135116,
51728,35544,28471,5885,139582,
51730,35546,28473,18926,139586,
52635,36177,28996,2908,142009,
53851,37020,29654,8027,145305,
54152,37234,29823,17799,146115,
56322,38765,31044,19040,151978,
58317,40155,32158,19411,157418,
59338,40877,32726,4465,160140,
60257,41489,33169,24099,162631,
62930,43321,34658,23179,169781,
63056,43412,34742,18659,170126,
63226,43533,34848,1017,170574,
63620,43797,35066,17696,171651,
66294,45621,36513,11832,178879,
66769,45942,36782,18659,180188,
68521,47136,37713,8532,184886,
69599,47869,38296,22067,187797,
70503,48471,38793,23179,190255,
71167,48934,39174,18848,192031,
71233,48978,39206,5039,192207,
72007,49528,39652,18611,194278,
72213,49670,39775,13523,194829,
72247,49695,39797,13158,194920,
73387,50494,40438,15123,198043,
74023,50947,40803,5778,199725,
